"","ID","Symbol","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"221286_s_at","221286_s_at","MZB1",0.060890506057742,8.94485434226737,0.480765857007072,0.634144030270275,0.831127518653126,-5.84162765390572
"219711_at","219711_at","ZNF586",0.0221636166532493,7.31549759938267,0.48072236130331,0.63417458981389,0.831127518653126,-5.84164766267537
"208546_x_at","208546_x_at","H2BC9",0.0522137721212257,6.4980148788476,0.480650721131885,0.634224924740554,0.831127518653126,-5.84168061450031
"210466_s_at","210466_s_at","SERBP1",0.0365892705699888,8.77166490603932,0.48064699557369,0.63422754239455,0.831127518653126,-5.8416823279869
"215987_at","215987_at","RAPGEF2",-0.0237910774913548,6.13809147095301,-0.480419158194202,0.634387634767038,0.831233878276509,-5.84178709182479
"210688_s_at","210688_s_at","CPT1A",-0.0318630277428253,7.02190645014957,-0.480353450231917,0.634433808508053,0.831233878276509,-5.84181729648102
"214450_at","214450_at","CTSW",-0.0380782937166328,7.83749791940717,-0.480299413843496,0.634471781619512,0.831233878276509,-5.8418421328988
"219922_s_at","219922_s_at","LTBP3",0.0581186322429499,5.82633792804276,0.480292907369787,0.634476353996417,0.831233878276509,-5.84184512324446
"211453_s_at","211453_s_at","AKT2",0.030980120578568,6.67442263855224,0.480212982580515,0.634532521753871,0.831233878276509,-5.84188185306155
"201456_s_at","201456_s_at","BUB3",0.0471133495408598,6.54547216083298,0.480180520477206,0.634555335376638,0.831233878276509,-5.84189676945819
"212488_at","212488_at","COL5A1",0.0544458756719877,7.46903047590065,0.480106532905522,0.634607333510029,0.831233878276509,-5.84193076317709
"206797_at","206797_at","NAT2",-0.0462618535558832,8.76839505565707,-0.48007580556832,0.634628929101311,0.831233878276509,-5.84194487939116
"215450_at","215450_at","SNRPE",-0.0685186816319803,7.28157219310486,-0.480034293889273,0.634658104593669,0.831233878276509,-5.84196394854671
"214054_at","214054_at","DOK2",-0.0367434528488317,7.75460685332322,-0.479871466627442,0.634772549600629,0.831233878276509,-5.84203873059089
"203668_at","203668_at","MAN2C1",0.0329229852242285,7.77834737478095,0.479869795004178,0.634773724567748,0.831233878276509,-5.84203949819163
"201464_x_at","201464_x_at","JUN",0.0722023804003058,11.1153975803627,0.479847715064116,0.634789244425415,0.831233878276509,-5.8420496369389
"213429_at","213429_at","BICC1",-0.0268042733966238,5.8065689980309,-0.479796275751593,0.634825401464071,0.831233878276509,-5.84207325524948
"217479_at","217479_at","SHISA6",0.0177772397959028,5.40444687195375,0.479788376951704,0.63483095366466,0.831233878276509,-5.84207688175517
"215747_s_at","215747_s_at","RCC1",-0.0384807825615709,8.10747758128502,-0.479564213041225,0.634988531276975,0.831319041095941,-5.84217977564782
"218862_at","218862_at","ASB13",-0.0395736815180552,8.42252834967244,-0.479529170173543,0.635013166479599,0.831319041095941,-5.84219585646356
"220900_at","220900_at",NA,-0.0166429804589594,4.83654257850481,-0.479521487772894,0.635018567278591,0.831319041095941,-5.8421993816846
"203542_s_at","203542_s_at","KLF9",0.0854720711830801,7.57107590113026,0.479395729978977,0.635106979075306,0.831319041095941,-5.8422570802285
"209237_s_at","209237_s_at","SLC23A2",-0.038138506037833,7.66531944580195,-0.479354707532791,0.635135820364007,0.831319041095941,-5.84227589838914
"34031_i_at","34031_i_at","KRIT1",0.0344507149087452,5.31026320287114,0.479347196701068,0.635141101001069,0.831319041095941,-5.84227934364927
"212586_at","212586_at","CAST",0.0757980159758258,10.0630747397638,0.479324376133884,0.635157145566503,0.831319041095941,-5.84228981124403
"207565_s_at","207565_s_at","MR1",-0.0262414625799616,5.86038446319572,-0.479072998128216,0.635333895011174,0.831501537797133,-5.84240508368966
"221319_at","221319_at","PCDHB8",-0.0238120683298257,5.33854432181964,-0.478830729591205,0.635504260040091,0.831646524070186,-5.84251612257469
"213157_s_at","213157_s_at",NA,0.0299113637087522,7.41456890708842,0.478759010259058,0.635554697493219,0.831646524070186,-5.84254898307868
"211237_s_at","211237_s_at","FGFR4",-0.0312896827270848,7.5921921101834,-0.478711970859567,0.635587779461394,0.831646524070186,-5.8425705330528
"211773_s_at","211773_s_at","ZKSCAN3",-0.0440475890069632,8.02945115249466,-0.478703176831135,0.63559396422902,0.831646524070186,-5.84257456159512
"218586_at","218586_at","MRGBP",0.0261078970827144,6.65448624699117,0.478633274386029,0.635643126991242,0.831662016249536,-5.84260658129858
"218678_at","218678_at","NES",-0.0446471560166728,8.50184241093363,-0.478502064270097,0.635735412318897,0.831733923949154,-5.84266667133641
"219486_at","219486_at","DUS2",-0.0307187773074151,8.72932600983831,-0.478434073893879,0.635783235009457,0.831747656062686,-5.84269780237837
"219910_at","219910_at","FICD",-0.038013480820255,7.43315917358963,-0.478321148958991,0.635862667043085,0.831770365960638,-5.84274949817873
"215264_at","215264_at","EMX1",-0.0368027306300727,6.50866763337619,-0.478303261651989,0.635875249478951,0.831770365960638,-5.84275768569063
"39705_at","39705_at","SIN3B",-0.0231298266780833,7.33795452983848,-0.478178998532044,0.635962662706283,0.83183587773445,-5.84281455601844
"207795_s_at","207795_s_at","KLRD1",-0.025491333302547,6.61762959302186,-0.477975560535586,0.636105783210716,0.831919990838546,-5.84290763017551
"218256_s_at","218256_s_at","NUP54",0.0402726617402243,6.62742199739835,0.477838951732057,0.636201896771061,0.831919990838546,-5.84297010768675
"220295_x_at","220295_x_at","DEPDC1",-0.0339874136142946,6.12017576558578,-0.477795148768308,0.636232716489654,0.831919990838546,-5.84299013708305
"208112_x_at","208112_x_at","EHD1",0.0459638352951046,9.25226461891223,0.477764785430263,0.63625408049005,0.831919990838546,-5.84300401999951
"201008_s_at","201008_s_at","TXNIP",0.112674570069244,10.5610585714914,0.47775039796286,0.636264203791646,0.831919990838546,-5.84301059802472
"219188_s_at","219188_s_at","MACROD1",0.028489314357361,6.73506348893108,0.477741456806785,0.636270494998724,0.831919990838546,-5.84301468586975
"205655_at","205655_at","MDM4",-0.0202592711860694,5.13746827235462,-0.477716138579125,0.636288309646876,0.831919990838546,-5.84302626080913
"218700_s_at","218700_s_at","RAB29",-0.0271905776956869,5.01997185939757,-0.477376658612816,0.636527199053754,0.832150201796567,-5.84318140530659
"202178_at","202178_at","PRKCZ",0.0453318085768295,8.26823952958081,0.477359784650807,0.63653907416517,0.832150201796567,-5.84318911398294
"201710_at","201710_at","MYBL2",-0.0387329775388654,8.83012941310793,-0.47702623252,0.636773832804054,0.832408266829329,-5.84334143841769
"209508_x_at","209508_x_at","CFLAR",-0.0512473548772601,8.11553311680863,-0.476843624374007,0.636902371188848,0.832527455693149,-5.84342478634521
"177_at","177_at","PLD1",-0.0233645842655834,6.82077040193846,-0.476687273276353,0.637012436284211,0.832622484615267,-5.84349612479971
"207611_at","207611_at","H2BC13",-0.0332537964970028,6.51176934939573,-0.476438854912892,0.637187330455005,0.832801173634776,-5.84360942351812
"211388_s_at","211388_s_at",NA,-0.0304006984858356,6.41347099765733,-0.476341150926359,0.637256122883938,0.832801173634776,-5.84365396845557
"210760_x_at","210760_x_at","TRIP11",0.0384951002685794,7.24087992585441,0.476333175926198,0.637261738149101,0.832801173634776,-5.84365760399921
"202412_s_at","202412_s_at","USP1",0.0532325055527574,5.562929039342,0.476271715450572,0.637305013724359,0.832801173634776,-5.84368561982493
"219695_at","219695_at","SMPD3",-0.0274287452764321,7.19673490457592,-0.476227688738068,0.63733601462971,0.832801173634776,-5.84370568654708
"214478_at","214478_at","SPP2",0.0335158116465548,6.62815910908194,0.47617454266693,0.637373437714863,0.83280123798524,-5.84372990730559
"202382_s_at","202382_s_at","GNPDA1",-0.0389693046723378,6.43345339447299,-0.475874947302184,0.637584417529546,0.832999779763403,-5.84386639495029
"212309_at","212309_at","CLASP2",-0.0309491009990897,6.62342110635135,-0.475768857242642,0.637659135230697,0.832999779763403,-5.84391470647894
"209491_s_at","209491_s_at","AMPD3",0.0399900091254581,6.62353008574841,0.475760310402571,0.637665154815412,0.832999779763403,-5.84391859809668
"214036_at","214036_at","EFNA5",-0.0387424507046363,7.64806218146826,-0.475746445436397,0.637674920037882,0.832999779763403,-5.84392491106113
"217688_at","217688_at","ADCY2",-0.0298493127826207,5.78931067747761,-0.475635840402976,0.637752822539339,0.833043680956297,-5.84397526500671
"208666_s_at","208666_s_at","ST13",-0.0698337785837975,6.8353602980338,-0.475592575387363,0.637783296554074,0.833043680956297,-5.8439949586627
"221024_s_at","221024_s_at","SLC2A10",0.0781095725604226,6.79930026009108,0.475491052014976,0.63785480777225,0.833088252833306,-5.84404116382027
"210306_at","210306_at","L3MBTL1",-0.0204968756456436,5.05571861341171,-0.475320789044127,0.63797474586036,0.8331774311989,-5.8441186318425
"210600_s_at","210600_s_at","GRK4",-0.0246596187365604,5.14400153648691,-0.475287965685841,0.637997868713675,0.8331774311989,-5.844133563017
"AFFX-HUMRGE/M10098_3_at","AFFX-HUMRGE/M10098_3_at",NA,-0.111626287294895,8.15405675730903,-0.475226164255487,0.638041406560939,0.833185458415225,-5.84416167341123
"204146_at","204146_at","RAD51AP1",-0.0218712648818755,4.99614999494794,-0.475119684962164,0.638116422127113,0.833234587416259,-5.84421009710237
"212954_at","212954_at","DYRK4",0.0480386193225284,7.53378277067003,0.474931705022722,0.638248865089714,0.833358693354863,-5.84429555885192
"215783_s_at","215783_s_at","ALPL",-0.0281108767870188,5.78955971873814,-0.474876044756309,0.638288083359522,0.833361068817029,-5.84432085741915
"216651_s_at","216651_s_at","GAD2",0.0228813279406825,6.23798633408749,0.474560155859196,0.638510679070424,0.833521074023755,-5.84446437918448
"208604_s_at","208604_s_at","HOXA3",-0.0347969173472498,7.59959545545234,-0.474557706806126,0.638512404965034,0.833521074023755,-5.84446549152629
"217409_at","217409_at","MYO5A",-0.0380381937535024,5.81568236457382,-0.474542881042776,0.63852285300837,0.833521074023755,-5.84447222515783
"206668_s_at","206668_s_at","SCAMP1",0.0352034448331899,5.96058028086884,0.474354517508106,0.638655603519245,0.833645528277156,-5.84455775892423
"217185_s_at","217185_s_at",NA,0.0322836132164932,7.42021393896336,0.474173302578581,0.638783327481074,0.833763407114619,-5.84464001504477
"202505_at","202505_at","SNRPB2",0.0532530117868735,9.0085171875784,0.474090707060483,0.638841546213443,0.833790556684482,-5.84467749610156
"218548_x_at","218548_x_at","TEX264",0.0339138279955353,7.6475389945636,0.474031834943926,0.638883044565212,0.833795881577054,-5.84470420778261
"219029_at","219029_at","TMEM267",0.0213394810402425,5.02472823180935,0.473840309074154,0.639018057404272,0.833923242936421,-5.84479108504096
"220672_at","220672_at","PPP4R4",-0.0200007112680449,5.11545196427766,-0.473718059525032,0.639104241673077,0.833965840066304,-5.84484652008572
"210064_s_at","210064_s_at","UPK1B",-0.07706937099766,6.18045511384948,-0.473676220949231,0.639133738475411,0.833965840066304,-5.84486548889188
"218373_at","218373_at","AKTIP",-0.0301061017787463,7.53844897679325,-0.473575636767322,0.639204654234339,0.833965840066304,-5.84491108507898
"220155_s_at","220155_s_at","BRD9",-0.0314537962753967,8.82658669181923,-0.473574427595064,0.639205506768867,0.833965840066304,-5.84491163315534
"201655_s_at","201655_s_at","HSPG2",-0.0419004924865849,8.23465599104854,-0.47352858434316,0.639237829212066,0.833965840066304,-5.84493241131506
"210677_at","210677_at","SOAT2",-0.0396825371704708,6.69406800541826,-0.47330625014238,0.639394599339836,0.834107002320215,-5.84503315477865
"210083_at","210083_at","SEMA7A",-0.0425119218080034,7.14127990953715,-0.473268958857839,0.639420895464431,0.834107002320215,-5.84505004754268
"201320_at","201320_at","SMARCC2",-0.0426376271222004,8.71232610470512,-0.473133461045349,0.63951644638994,0.834182811854302,-5.84511141634053
"205213_at","205213_at","ACAP1",0.0375235264607428,7.12614567687632,0.472868537495204,0.639703284456431,0.834355690407868,-5.84523135384036
"216024_at","216024_at","DNM2",0.0385190681649066,6.8152150237804,0.47283935225424,0.639723868896397,0.834355690407868,-5.8452445626835
"221288_at","221288_at","GPR22",0.0278437418294111,5.81570262595706,0.472596738518437,0.639894996383192,0.83445071033769,-5.84535433529689
"219648_at","219648_at","MREG",0.0584960650823074,5.63747080348948,0.472572420490492,0.639912150202702,0.83445071033769,-5.84536533513406
"215687_x_at","215687_x_at","PLCB1",-0.045555130541473,7.63048518481901,-0.472441906108248,0.640004217871713,0.83445071033769,-5.84542436152615
"210443_x_at","210443_x_at","OGFR",0.0358999605441745,8.19584710446334,0.472418526674811,0.640020710844784,0.83445071033769,-5.84543493340616
"201432_at","201432_at","CAT",0.0783629489852657,9.80824026575588,0.472342482763852,0.640074357156785,0.83445071033769,-5.84546931592584
"209797_at","209797_at","CNPY2",0.0346993149567458,7.568018037094,0.472249862607201,0.64013970009788,0.83445071033769,-5.84551118587553
"212260_at","212260_at","GIGYF2",-0.0390160639233157,7.10651389689137,-0.472193534619882,0.640179440573907,0.83445071033769,-5.84553664560263
"211013_x_at","211013_x_at","PML",0.0332262281716433,6.49058725423108,0.472188773184313,0.640182799907765,0.83445071033769,-5.84553879759025
"214000_s_at","214000_s_at","RGS10",-0.0300173951083957,6.04643993847943,-0.472148551908093,0.640211177518808,0.83445071033769,-5.84555697522363
"39548_at","39548_at","NPAS2",-0.024145383211243,6.0285885815203,-0.472072079734279,0.640265133014888,0.83445071033769,-5.84559153191047
"211717_at","211717_at","ANKRD40",-0.0207793562428202,6.90048306070672,-0.472056154208434,0.64027636963631,0.83445071033769,-5.84559872773568
"220887_at","220887_at","CCDC177",-0.0303378796834943,6.08559785394125,-0.472026622966176,0.640297206313459,0.83445071033769,-5.84561207056581
"201828_x_at","201828_x_at","RTL8C",-0.0398560238842514,9.42031196341984,-0.471968010288062,0.640338563175284,0.83445071033769,-5.84563855056024
"200066_at","200066_at","IK",-0.0451713935978013,8.51728871379767,-0.471930931631581,0.640364726326922,0.83445071033769,-5.84565530025798
"217298_at","217298_at","RPS14",-0.0393279739104351,6.21775166174788,-0.471915176145503,0.640375843731942,0.83445071033769,-5.84566241715793
"221037_s_at","221037_s_at","SLC25A31",-0.0168089729725684,4.82872490559069,-0.471886768291771,0.640395889130047,0.83445071033769,-5.84567524865924
"201139_s_at","201139_s_at","SSB",0.0330103855298489,6.33370412020188,0.471683990521253,0.64053898295664,0.834579228790387,-5.84576681896377
"200939_s_at","200939_s_at","RERE",0.0198525356819887,5.34509589177235,0.471640850419154,0.640569427366243,0.834579228790387,-5.84578629515569
"201330_at","201330_at","RARS1",0.0604681754316676,8.38802228846994,0.471441834222725,0.640709883348323,0.834691613822205,-5.84587612104707
"211261_at","211261_at","NUP214",-0.033105621751961,7.35995129039295,-0.471412475795738,0.640730604246682,0.834691613822205,-5.84588936880409
"211316_x_at","211316_x_at","CFLAR",-0.046549731241619,8.50543093179109,-0.471296051138874,0.640812778557039,0.834745045561348,-5.84594189650929
"218979_at","218979_at","RMI1",0.0373484871998935,6.42583572233122,0.471248217014777,0.640846541956558,0.834745045561348,-5.84596347429055
"220093_at","220093_at","ANTXR1",-0.0373789234679123,7.22607484812172,-0.470699318754841,0.641234034008508,0.835173281567085,-5.84621092576578
"218450_at","218450_at","HEBP1",-0.0780104385661087,7.74718358638157,-0.470676328840394,0.641250265867758,0.835173281567085,-5.84622128376539
"217994_x_at","217994_x_at","INTS11",0.0372063380672181,8.77861307403943,0.470541216227068,0.64134566477017,0.835187027200196,-5.84628214806322
"213775_x_at","213775_x_at","ZNF638",-0.0510517806905026,7.34840009936575,-0.470503308348683,0.641372431486382,0.835187027200196,-5.84629922136816
"220844_at","220844_at","ELOA2",-0.0203238606990563,5.5915851742867,-0.47046159694066,0.641401884436955,0.835187027200196,-5.84631800617755
"204948_s_at","204948_s_at","FST",-0.0541124088156266,8.0528175452029,-0.470449050917196,0.641410743458105,0.835187027200196,-5.84632365598157
"205104_at","205104_at","SNPH",-0.0396821571898078,7.45598446103625,-0.470359190717468,0.641474197275,0.835206821643251,-5.84636411805465
"220080_at","220080_at","FBXL8",0.0296370492852684,5.98733311540228,0.470290845335754,0.641522460475382,0.835206821643251,-5.8463948873832
"213634_s_at","213634_s_at","TRMU",0.0338238295760078,7.05121220424306,0.470233454845016,0.641562988930639,0.835206821643251,-5.84642072138158
"202055_at","202055_at","KPNA1",0.0321263143193118,6.90866139990108,0.470181427466717,0.641599730991567,0.835206821643251,-5.84644413852343
"212302_at","212302_at","RTF1",0.0293078452682689,6.822990711995,0.470162137025922,0.641613354256123,0.835206821643251,-5.84645282036127
"201315_x_at","201315_x_at","IFITM2",0.0694396705221862,9.81030143936049,0.470098976297338,0.641657960412529,0.835216095091557,-5.84648124396617
"210670_at","210670_at","PPY",-0.0295308577852582,6.10219248308833,-0.469858916441846,0.641827510865015,0.835385614676565,-5.84658924145528
"200840_at","200840_at","KARS1",-0.0709765939486982,10.2327560171431,-0.469808425771343,0.641863174118273,0.835385614676565,-5.84661194915108
"216689_x_at","216689_x_at","ARHGAP1",-0.0268131780397738,7.96135964411691,-0.46975358634797,0.641901910024406,0.835387236366887,-5.84663660993501
"200056_s_at","200056_s_at","C1D",-0.0382417101462309,5.37427181226268,-0.469593746698927,0.642014818830391,0.83548538270149,-5.84670847218437
"216320_x_at","216320_x_at","MST1",-0.0658205325162449,8.58693302029334,-0.469489196938449,0.642088676226251,0.83549737399124,-5.8467554636474
"211108_s_at","211108_s_at","JAK3",0.0214389963159043,5.4100233532952,0.469474550848005,0.642099023004083,0.83549737399124,-5.84676204573048
"207860_at","207860_at","NCR1",-0.0302249048867438,5.47990590120949,-0.469342138430873,0.642192569494824,0.835570303985354,-5.84682154387032
"201074_at","201074_at","SMARCC1",-0.0483304419204753,8.03138448317998,-0.469281733573346,0.642235246192508,0.835577041566395,-5.84684868067506
"218636_s_at","218636_s_at","MAN1B1",-0.0297939743116133,7.49835774718236,-0.469044721811687,0.642402709598739,0.83574612202176,-5.8469551246863
"217865_at","217865_at","RNF130",-0.0612317321973848,8.84471077745026,-0.46882017735142,0.642561381703331,0.835778314721577,-5.84705592068524
"205945_at","205945_at","IL6R",0.0849598961410036,6.48451250707011,0.468718560802766,0.642633193655846,0.835778314721577,-5.84710151982548
"212486_s_at","212486_s_at","FYN",-0.0166430301305507,5.30143894801664,-0.468640635594166,0.642688265422792,0.835778314721577,-5.84713648118326
"202451_at","202451_at","GTF2H1",0.0448155504931371,6.0186812357159,0.468604372482657,0.642713894207985,0.835778314721577,-5.84715274877589
"213004_at","213004_at","ANGPTL2",-0.0281570887348463,6.12364488126227,-0.468586901581134,0.642726241845722,0.835778314721577,-5.84716058576101
"214962_s_at","214962_s_at","NUP160",0.0189162457474685,5.52124871208701,0.468585622890073,0.642727145570416,0.835778314721577,-5.84716115933675
"209911_x_at","209911_x_at","H2BC5",0.0987628940636469,9.61832464865086,0.468559990319067,0.642745261703309,0.835778314721577,-5.84717265687972
"204370_at","204370_at","CLP1",0.0355284775045233,7.03944630785064,0.468522073970894,0.642772059955072,0.835778314721577,-5.84718966320089
"200060_s_at","200060_s_at","RNPS1",0.045950848598741,9.06988204606835,0.468481800073249,0.642800524993936,0.835778314721577,-5.8472077254511
"204523_at","204523_at","ZNF140",-0.0230613745435884,5.75461649377533,-0.468478964471532,0.642802529179122,0.835778314721577,-5.84720899711911
"205197_s_at","205197_s_at","ATP7A",-0.0308568633593911,6.85930102300707,-0.468273863270263,0.642947500639442,0.835903578226859,-5.84730095772232
"211219_s_at","211219_s_at","LHX2",-0.0288385355506815,6.13574554979986,-0.468236163824984,0.642974149251488,0.835903578226859,-5.8473178565943
"200702_s_at","200702_s_at","DDX24",0.031522691367706,7.94886582691582,0.468183453602077,0.643011409342844,0.835903578226859,-5.8473414818395
"202841_x_at","202841_x_at","OGFR",0.0345206361107078,9.00213995451813,0.468044904726022,0.643109352029139,0.835982131097031,-5.84740356833253
"207302_at","207302_at","SGCG",0.0370615663406166,6.19036547786056,0.467575923792861,0.643440931402549,0.83636183025772,-5.84761359368517
"203717_at","203717_at","DPP4",-0.0393128267791214,6.50370649560861,-0.467522553643808,0.643478669947152,0.83636183025772,-5.84763748148425
"206356_s_at","206356_s_at","GNAL",-0.0242561695997745,6.20528101804935,-0.467472519903302,0.643514050162393,0.83636183025772,-5.84765987351087
"217961_at","217961_at","SLC25A38",-0.0326515942970138,8.00523976951769,-0.467238859509229,0.643679289002215,0.836491487858799,-5.84776441429645
"221170_at","221170_at","HRH4",-0.0221937788026523,5.08316336091452,-0.467206001198802,0.643702527069201,0.836491487858799,-5.84777911113514
"210415_s_at","210415_s_at","ODF2",0.034572212965287,6.4034893588724,0.467116306141652,0.643765963104771,0.836491487858799,-5.84781922468709
"215789_s_at","215789_s_at","AJAP1",0.0303802564365956,6.31254703459978,0.467065434585778,0.643801942774134,0.836491487858799,-5.84784197216669
"208940_at","208940_at","SEPHS1",-0.0335519014568364,6.55783468205966,-0.467064111596583,0.643802878489744,0.836491487858799,-5.84784256371561
"208705_s_at","208705_s_at","EIF5",-0.0454897858951639,10.4757589849872,-0.46701297280042,0.643839048075495,0.836491487858799,-5.84786542817046
"206725_x_at","206725_x_at","BMP1",-0.0490326405616965,8.31820869503891,-0.466864435142475,0.643944111215036,0.836540307079914,-5.84793182624608
"213946_s_at","213946_s_at","OBSL1",-0.0373625649192864,6.12623193485267,-0.466772851088783,0.644008893853825,0.836540307079914,-5.8479727550268
"217143_s_at","217143_s_at","TRDC",0.0379208214301805,6.17471637822936,0.466762590197446,0.644016152146042,0.836540307079914,-5.84797734011167
"209944_at","209944_at","ZNF410",0.0764408040053457,8.11341343151846,0.466747551378425,0.644026790286583,0.836540307079914,-5.84798406003679
"202115_s_at","202115_s_at","NOC2L",0.0389759157734693,7.77679424233198,0.466613303818911,0.644121757546591,0.836551070963107,-5.84804403758412
"211630_s_at","211630_s_at","GSS",-0.0373960968097862,8.56473485240369,-0.4665591453137,0.644160071217027,0.836551070963107,-5.84806822907505
"204490_s_at","204490_s_at","CD44",0.0666773569908301,8.33078936365754,0.466520565660461,0.644187364454053,0.836551070963107,-5.8480854601266
"210555_s_at","210555_s_at","NFATC3",0.0261767857020727,6.52636316222204,0.466472215011695,0.644221570908828,0.836551070963107,-5.84810705327263
"207042_at","207042_at","E2F2",-0.0274823941817477,6.32848061958972,-0.466470495141767,0.644222787673425,0.836551070963107,-5.84810782131692
"209642_at","209642_at","BUB1",0.0280221737657032,5.2519932588801,0.46626729213052,0.644366555725674,0.836689001878398,-5.848198546291
"215555_at","215555_at",NA,-0.022601502672531,5.30853401728739,-0.466145915555664,0.644452437466143,0.836751757607392,-5.84825271927261
"202074_s_at","202074_s_at","OPTN",0.0525978418310729,9.15621702963553,0.465863029745277,0.644652616731341,0.836962900345188,-5.84837892339916
"221275_s_at","221275_s_at",NA,-0.0274592794903716,6.26906924760823,-0.46574517404287,0.644736023272971,0.836980102639011,-5.84843148021634
"202362_at","202362_at","RAP1A",-0.0750600611898609,8.6373126787236,-0.465738157297342,0.644740989175543,0.836980102639011,-5.8484346088654
"210251_s_at","210251_s_at","RUFY3",-0.0210667385809966,5.68630554584866,-0.465604867331996,0.64483532452806,0.837053800329649,-5.84849403180771
"220270_at","220270_at","RNF17",-0.0287329796522835,5.73137198961111,-0.465403699066999,0.644977711802052,0.837176047519816,-5.84858368433714
"216303_s_at","216303_s_at","MTMR1",0.024307909682233,5.4865045366652,0.465365657004447,0.64500463958265,0.837176047519816,-5.84860063385019
"213174_at","213174_at","TTC9",-0.037102432412552,6.90006500983128,-0.46530227971975,0.64504950179075,0.837184926537336,-5.8486288683561
"219916_s_at","219916_s_at","RNF39",0.051435452601944,7.87854968505792,0.465249841677316,0.645086621579054,0.837184926537336,-5.8486522265794
"214867_at","214867_at",NA,-0.0331267538441669,8.49306418281022,-0.46509372138297,0.645197141354131,0.837279593546917,-5.84872175411343
"218531_at","218531_at","TMEM134",-0.0317307383456633,8.09739596421157,-0.464892366109165,0.64533969576868,0.837415818822123,-5.84881139292658
"217417_at","217417_at","MYO5A",-0.0157164747709562,5.26108739802311,-0.464812886887725,0.645395968804955,0.837440072956432,-5.84884676475524
"201123_s_at","201123_s_at","EIF5A",0.177972760580358,8.58791474544347,0.464575700185945,0.645563914881248,0.837523772026759,-5.84895228809641
"210987_x_at","210987_x_at","TPM1",0.0621939253735704,10.6380635522782,0.464566274183741,0.645570589594086,0.837523772026759,-5.84895648058822
"59433_at","59433_at","FAM239A",-0.0366039483535419,6.71594370560231,-0.464487676555502,0.645626247081677,0.837523772026759,-5.8489914359341
"205765_at","205765_at","CYP3A5",0.109348799035004,7.85505467273902,0.464463500824379,0.645643367107185,0.837523772026759,-5.84900218662712
"217308_at","217308_at","OR1F2P",0.0286944530823279,6.50080693483846,0.46445639005134,0.645648402633203,0.837523772026759,-5.84900534860811
"210444_at","210444_at","NPY6R",-0.0487811757377719,7.28921242517338,-0.464369104281671,0.645710215834781,0.837555197592784,-5.84904415849848
"201108_s_at","201108_s_at","THBS1",0.0813690408985028,9.33256392920978,0.464135088719184,0.645875951418597,0.837702140315275,-5.84914817343814
"209592_s_at","209592_s_at","DCAF7",0.0289142825177144,8.1529698780361,0.463939024941748,0.646014822830902,0.837702140315275,-5.84923527986004
"216859_x_at","216859_x_at",NA,-0.0561199919011237,6.53729949393179,-0.463912678989598,0.646033484581095,0.837702140315275,-5.84924698197036
"210569_s_at","210569_s_at","SIGLEC9",-0.0503620603666111,6.87329808241166,-0.463891939112919,0.646048175518499,0.837702140315275,-5.84925619356359
"218530_at","218530_at","FHOD1",0.0378726439373089,6.81330454054346,0.463891818199771,0.646048261166853,0.837702140315275,-5.84925624726583
"206331_at","206331_at","CALCRL",-0.0377033409780614,7.4556497856959,-0.463890685556209,0.646049063470718,0.837702140315275,-5.8492567503164
"219011_at","219011_at","PLEKHA4",-0.0343286204725439,6.92306303692142,-0.463787067259367,0.646122462936034,0.837717274400703,-5.84930276606998
"207770_x_at","207770_x_at","CSH2",-0.0295354147880733,7.00510394914076,-0.463724209511484,0.646166990861487,0.837717274400703,-5.8493306755752
"205973_at","205973_at","FEZ1",-0.0297488751242829,6.93908442108328,-0.463615312328519,0.646244135905454,0.837717274400703,-5.84937901825802
"209620_s_at","209620_s_at","ABCB7",-0.0288990314298907,6.80733959456945,-0.4635073115463,0.646320649866479,0.837717274400703,-5.84942695195694
"217625_x_at","217625_x_at","LINC00963",-0.0288544900055987,7.36268498117692,-0.463476223525632,0.646342675135281,0.837717274400703,-5.84944074763139
"203872_at","203872_at","ACTA1",0.0321689632682087,5.91836716547448,0.463475677728164,0.646343061825269,0.837717274400703,-5.84944098982729
"209922_at","209922_at","BRAP",0.0197137013278574,5.06911062585248,0.463427424905594,0.646377248681974,0.837717274400703,-5.84946240075427
"216124_at","216124_at",NA,-0.0184894199380032,5.28655111685985,-0.463412308089049,0.646387959023834,0.837717274400703,-5.84946910799424
"207858_s_at","207858_s_at","PKLR",-0.0363831484360899,6.95711438968475,-0.463396604435852,0.646399085223969,0.837717274400703,-5.84947607538187
"214693_x_at","214693_x_at",NA,-0.0895204688506279,8.38425597009865,-0.463220283194896,0.646524016341417,0.837723147005861,-5.84955428952188
"206746_at","206746_at","BFSP1",0.0222468865740302,5.75221406691059,0.463219468017478,0.646524593953687,0.837723147005861,-5.84955465105742
"206011_at","206011_at","CASP1",0.0716288745427933,6.74014595252914,0.463216194226903,0.646526913673791,0.837723147005861,-5.84955610299473
"220785_at","220785_at","UTS2",-0.0208143763961051,5.29886232613539,-0.463177974346908,0.646553995521555,0.837723147005861,-5.84957305289439
"219219_at","219219_at","TMEM160",-0.0398480902319598,6.64476315576452,-0.463106013477595,0.646604986898768,0.837740503695868,-5.8496049626394
"221931_s_at","221931_s_at","SEH1L",0.052923174253193,6.78582580294899,0.462972996353049,0.646699247247053,0.837782095915023,-5.84966393381918
